title,wikipedia,wikidata,subject
RE:Hyrkanos 1,Johannes Hyrkanos I.,Q20002646,Q319043
RE:Brennos 1,Brennus (3. Jahrhundert v. Chr.),Q19994282,Q849322
RE:Aesuri,Castro Marim,Q19981775,Q986079
RE:Aerotonon,Katapult,Q19981736,Q184393
RE:Asiarches,Asiarch,Q19992161,Q727844
RE:Aesis 1,Esino (Fluss),Q19981760,Q969496
RE:Aesernia,Isernia,Q19981753,Q13450
RE:Africa,Africa,Q19981845,Q181238
RE:Diogenes 49,Antonios Diogenes,Q19995137,Q606249
RE:Gallus 12,Constantius Gallus,Q19996009,Q352506
RE:Codex Iustinianus,Codex Iustinianus,Q19994688,Q735763
RE:Aesis 2,Jesi,Q19981761,Q13144
RE:Aretaios,Aretaios,Q19991609,Q505931
RE:Aetios 7,Aëtios (Philosoph),Q19981804,Q794615
RE:Aetoma,Giebel,Q19981808,Q1161370
RE:Aetios 8,Aetius von Amida,Q19981805,
RE:Eleazaros 4,Eleasar Makkabäus,Q19995404,
RE:Aeropos 3,Aeropos (Sohn des Temenos),Q19981731,
RE:Adrogatio,Adrogatio,Q19980935,
RE:Augusti turris,,Q19999036,
RE:Augustinus 1,,Q19992409,
RE:Euthymius,,Q19995794,
RE:Afrenus,,Q19981844,
RE:Augustianus 1,,Q19992406,
RE:Hyrkanos 3,,Q19996489,
RE:Aequator monetae,,Q19981683,
RE:Aequanus pagus 1,,Q19981680,
RE:Aeoliae insulae,,Q19981674,
RE:Augusti vicus 3,,Q19999038,
RE:Hyrkanos 5,,Q19996491,
RE:Hyrkanion Pedion,,Q19996487,
RE:Augustianus 2,,Q19992407,
RE:Genlada,,Q19996050,
RE:Aellopus 1,,Q19981411,
RE:Stiriate,,Q19997379,
RE:Afranius 11,,Q19981835,
RE:Stirnides,,Q19997380,
RE:Anastasios 7,,Q19987252,
RE:Stivalis,,Q19997381,
RE:Afranius 3,,Q19981826,
RE:Bassaeus 2,,Q19993115,
RE:Afranius 14,,Q19981838,
RE:Aeneatores 2,,Q19981665,
RE:Afranius 2,,Q19981825,
RE:Afranius 9,,Q19981833,
RE:Aeneatores 3,,Q19981666,
RE:Anastasios 8,,Q19987254,
RE:Afinius 2,,Q19981820,
RE:Basilikos 1,,Q19993088,
RE:Afranius 7,,Q19981830,
RE:Afranius 4,,Q19981827,
RE:Afliae,,Q19981822,
RE:Afinius 1,,Q19981819,
RE:Afranius 1,,Q19981824,
RE:Bassaeus 1,,Q19993113,
RE:Basilis 3,,Q19993094,
RE:Afranius 13,,Q19981837,
RE:Aeneatores 1,,Q19981664,
RE:Anastasios 4,,Q19987246,
RE:Afranius 10,,Q19981834,
RE:Afranius 12,,Q19981836,
RE:Aeliae,,Q19981106,
RE:Gennaios 2,,Q19996059,
RE:Stirpiniacus,,Q20003177,
RE:Aenobarbus,,Q19981667,
"RE:Aelana, Aelanites sinus",,Q19981095,
RE:Afinius 3,,Q19981821,
RE:Alexandros 40,,Q19998347,
RE:Alexandros 62,,Q19984994,
RE:Ἀείσιτοι,,Q19981091,
RE:Stiliburgu,,Q19997374,
RE:Alexandros 53,,Q19984964,
RE:Alexandros 65,,Q19985006,
RE:Alexandros 57,,Q19998349,
RE:Alexandros 42,,Q19984925,
RE:Alexandros 43,,Q19984928,
RE:Alexandros 64,,Q19985002,
RE:Bavius,,Q19993295,
RE:Στιώτιον,,Q19997378,
RE:Alexandros 49,,Q19984950,
RE:Alexandros 39,,Q19998344,
RE:Alexandros 47,,Q19984942,
RE:Alexandros 58,,Q19984982,
RE:Stilas,,Q19997372,
RE:Alexandros 48,,Q19984946,
RE:Annaeus 19,,Q19988095,
RE:Alexandros 59,,Q19984985,
RE:Gaudentius 11,,Q19996026,
RE:Alexandros 61,,Q19998351,
RE:Alexandros 56,,Q19984979,
RE:Stimo,,Q20003175,
RE:Alexandros 45,,Q19984935,
RE:Barsemius,,Q19992988,
RE:Alexandros 52,,Q19984959,
RE:Alamannicus,,Q19984285,
RE:Annaeus 18,,Q19988094,
RE:Aidesios 1,,Q19982664,
RE:Alexandros 46,,Q19984938,
RE:Alexandros 41,,Q19984922,
RE:Rose,,Q20003091,
RE:Alexandros 51,,Q19984956,
RE:Alexandros 55,,Q19984973,
RE:Alexandros 50,,Q19984954,
RE:Stilbe,,Q19997373,
RE:Stilo,,Q20003173,
RE:Alexandros 63,,Q19984998,
RE:Alexandros 54,,Q19984968,
RE:Hermes 7,,Q20002538,
RE:Alexandros 44,,Q19984931,
RE:Aimathe,,Q19982832,
RE:Aineas 4,,Q19982842,
RE:Eusebios 32,,Q19995730,
RE:Alce,,Q19984543,
RE:Constantia 3,,Q19994730,
RE:Eusebios 38,,Q19995734,
RE:Aineas 6,,Q19982844,
RE:Albsis,,Q19984503,
RE:Βασιλεῖται,,Q19993070,
RE:Albucius 2,,Q19984512,
RE:Εὐτελίδαι,,Q19995769,
RE:Albus,,Q19984541,
RE:Constantia 1,,Q19994725,
RE:Aineas 5,,Q19982843,
RE:Albula 2,,Q19984524,
RE:Alburnus 1,,Q19984538,
RE:Constantia 2,,Q19994729,
RE:Albulae,,Q19984525,
RE:Alcassis,,Q19998564,
RE:Alburnus 2,,Q19984539,
RE:Albocola,,Q19984498,
RE:Albulae aquae,,Q19998562,
RE:Albucianus,,Q19984504,
RE:Albunea,,Q19984536,
RE:Albonica,,Q19984501,
RE:Batis 2,,Q19993251,
RE:Album promontorium,,Q19984535,
RE:Eutelidas 1,,Q19995770,
RE:Eusebios 33,,Q19995731,
RE:Aine,,Q19982837,
RE:Albula 1,,Q19998561,
RE:Albucilla,,Q19984505,
RE:Eusebios 34,,Q19995732,
RE:Albucius 1,,Q19984508,
RE:Albocenses,,Q19984497,
RE:Albus portus,,Q19998563,
RE:Albudinus fons,,Q19984521,
RE:Hanno 9,,Q19996153,
RE:Agrizama,,Q19982541,
RE:Hanno 25,,Q19996157,
RE:Hannibal 11,,Q19996145,
RE:Epiphanios 11,,Q19995525,
RE:Harenatium,,Q20002523,
RE:Haphe,,Q20002520,
RE:Eureas,,Q19995669,
RE:Hanno 13,,Q19996155,
RE:Albius 11,,Q19984491,
RE:Eupolos,,Q19995656,
RE:Epiphanios 2,,Q19995518,
RE:Eupompidas,,Q19995657,
RE:Aineas 1,,Q19982839,
RE:Hannibal 12,,Q19996147,
RE:Hanno 27,,Q19996158,
RE:Hannibal 1,,Q19996142,
RE:Epiphanios 1,,Q19995517,
RE:Hanno 1,,Q19996150,
RE:Euprepia,,Q19995664,
RE:Hanno 22,,Q19996156,
RE:Hasmonaeer,Hasmonäer,Q19996168,Q496922
RE:Hyrkanisches,Kaspisches Meer,Q20002643,Q5484
RE:Hyrkanos 2,Johannes Hyrkanos II.,Q20002650,Q359684
RE:Aenaria,Pithekoussai,Q19981663,Q650428
RE:Albona,Labin,Q19984500,Q375582
RE:Elin,Elim,Q20002110,Q629659
RE:Hannibal 10,Hannibal (Sohn Bomilkars),Q19996144,Q1576150
RE:Augustobriga 2,Ágreda,Q19992416,Q39856
RE:Aenus,Inn,Q19981670,Q14369
RE:Album Ingaunum,Albingaunum,Q19984530,Q2639651
RE:Heliopolis 3,Heliopolis,Q19996210,Q191687
"RE:Aequi, Aequiculi",Aequer,Q19981684,Q381053
RE:Stillicidium,Dachrinne,Q19997376,Q152833
RE:Anastasios 9,Anastasios Sinaites,Q19987256,Q473291
RE:Gennadios 1,Gennadios I.,Q19996051,Q463201
RE:Alexandros 96,Alexandros Numeniu,Q19985107,Q622258
RE:Anthologia 2,Anthologia Latina,Q19988675,Q572519
RE:Afranius 8,Sextus Afranius Burrus,Q19981832,Q453916
RE:Istros 4,Donau,Q20002717,Q1653
RE:Augustobona,Troyes,Q19992414,Q5489
RE:Annaeus 9,Marcus Annaeus Lucanus,Q19988085,Q188646
RE:Afranius 5,Lucius Afranius (Dichter),Q19981828,Q472077
RE:Elagabalus 2,Elagabal,Q20002015,Q1762
RE:Accius 1,Lucius Accius,Q19980065,Q311287
RE:Alburnus maior,Alburnus Maior,Q19984540,Q2640196
RE:Basilos,Hemithea (Schwester der Parthenos),Q19993102,Q256115
RE:Aenona,Nin,Q19981669,Q396372
RE:Anastasios 6,Anastasius II.,Q19987250,Q132786
RE:Albius 12,Tibull,Q19984492,Q109598
RE:Albucius 3,Albucius,Q19984515,Q3655915
RE:Stimula,Stimula (Mythologie),Q19997377,Q1770908
RE:Afranius 6,Lucius Afranius (Konsul),Q19981829,Q472219
RE:Album Intimilium,Ventimiglia,Q19984533,Q191759
RE:Augustobriga 1,Ciudad Rodrigo,Q19992415,Q820476
RE:Aequator,Äquator,Q19981682,Q23538
RE:Anastasiopolis,Dara-Anastasiupolis,Q19998713,Q585145
RE:Gennadios 2,Gennadius von Marseille,Q19996052,Q373675
RE:Album,Album,Q19998315,Q1173065
RE:Stier,Stier,Q19997371,Q234352
RE:Stilicho,Stilicho,Q19997375,Q203636
RE:Eutharicus,Eutharich,Q19995778,Q982066
RE:Euterpe,Euterpe,Q19995773,Q104012
RE:Aineias 3,Aineias Taktikos,Q19982848,Q405969
RE:Afilae,Affile,Q19981817,Q239180
RE:Epiphanios 4,Epiphanius von Pavia,Q19995520,Q655381
RE:Aurelianus 7,Aurelian,Q19992500,Q46780
RE:Anastasios 5,Anastasius I.,Q19987248,Q134682
RE:Ister,Donau,Q20002714,
RE:Albucius 4,Albucius,Q19984519,
RE:Elis 4,Elim,Q19995458,
RE:Aineas 2,,Q19982840,
RE:Hanno 10,,Q19996154,
RE:Epiphanios 6,,Q19995522,
RE:Epiphanios 10,,Q19995524,
RE:Hannibal 4,,Q19996143,
RE:Albocela,,Q19998560,
RE:Eupolis 2,,Q19995654,
RE:Hannibalis castra,,Q20002516,
RE:Harauso,,Q19996160,
RE:Hannas 2,,Q19996141,
RE:Epiphanios 7,,Q19995523,
RE:Agrivulfus,,Q19982540,
RE:Hanno 5,,Q19996152,
RE:Euripides 2,,Q19995672,
RE:Eupolis 1,,Q19995653,
RE:Euripides 1,,Q19995671,
RE:Albius 13,,Q19984493,
RE:Hara,,Q19996159,
RE:Hanno 4,,Q19996151,
RE:Aineas 3,,Q19982841,
RE:Euripides 3,,Q19995673,
RE:Agrippina 5,,Q19982520,
RE:Aegimurus,,Q19981062,
RE:Asios 3,,Q19992196,
RE:Aegonne,,Q19981071,
RE:Agrius 7,,Q19982539,
RE:Aegrilius,,Q19981073,
RE:Aegnatius,,Q19998522,
RE:Agrippus,,Q19982529,
RE:Ephoros 2,,Q19995503,
RE:Ἀειναῦται,,Q19981085,
RE:Aegiamunniaegus,,Q19984164,
RE:ab aegris cubiculariorum,,Q19981076,
RE:Asios 5,,Q19992199,
RE:Aegates insulae,,Q19981055,
RE:Agris,,Q19982531,
RE:Agrippinae lavacrum,,Q19982523,
RE:Aegida,,Q19981058,
RE:Asios 6,,Q19992200,
RE:Aegina,,Q19981065,
RE:Agrippina 4,,Q19982519,
RE:Aeimnastos,,Q19981082,
RE:Agrippiastai,,Q19982515,
RE:Agrius 4,,Q19982536,
RE:Ἀσίρακος,,Q19999009,
RE:Agrius 5,,Q19982537,
RE:Asios 4,,Q19992198,
RE:Asiotai,,Q19992203,
RE:Agriska,,Q19982532,
RE:Asios 1,,Q19992194,
RE:Ἄσιος λειμών,,Q19992202,
RE:Aegitna,,Q19984165,
RE:Asis,,Q19999010,
RE:Agrius 6,,Q19982538,
RE:Agrippiniana horrea,,Q19982525,
RE:Agrius 3,,Q19982535,
RE:Agrius 2,,Q19982534,
RE:Otene,,Q20002983,
RE:Agrius 1,,Q19982533,
RE:Aefulae,,Q19981052,
RE:Aefulanus M.,,Q19981053,
RE:Aeficius,,Q19981051,
RE:Asios 2,,Q19992195,
RE:Dexios 1,,Q19995053,
RE:Aedilicius,,Q19981040,
RE:Aedinius,,Q19981043,
RE:Aebutius 17,,Q19981021,
RE:Aedesius,,Q19981034,
RE:Aebutius 16,,Q19981019,
RE:Aedico,,Q19981035,
RE:Aebutius 13,,Q19981015,
RE:Obaritus,,Q19997127,
RE:Δεξιοστάτης,,Q19995057,
RE:Δεξιόστοιχος,,Q19995058,
RE:Oamenoth,,Q19997122,
RE:Aedilicia ornamenta,,Q19981038,
RE:Dexippos 1,,Q19995060,
RE:Dexiochos,,Q19995051,
RE:Aecetia,,Q19981024,
RE:Aedificatio,,Q19981037,
RE:Aebutius 18,,Q19981022,
RE:Obana 2,,Q19997125,
RE:Q. Aeclanius Hermias,,Q19981026,
RE:Aebutius 15,,Q19981018,
RE:Aebutius 12,,Q19981014,
RE:Ὠβαρηνοί,,Q19997128,
RE:Dexios 2,,Q19995055,
RE:Aebutius 14,,Q19981017,
RE:Aëdava,,Q19981028,
RE:Dexippos 4,,Q20000864,
RE:Dexippos 2,,Q19995061,
RE:Aebutius 11,,Q19981011,
RE:Dexiphon,,Q19995059,
RE:Aebutius 10,,Q19981010,
RE:Aedius,,Q19981045,
RE:Aebutius 8,,Q19981008,
RE:Aëdon 2,,Q19981047,
RE:Aedonia,,Q19981048,
RE:Aedilicia potestate,,Q19981039,
RE:Aedesa,,Q19981033,
RE:Dexippos 3,,Q19995062,
RE:Δεξιωνίδαι,,Q19995052,
RE:Dexinikos,,Q19995050,
RE:Aebutius 9,,Q19981009,
RE:Dexios 3,,Q19995056,
RE:Oaeonae,,Q20002978,
RE:Aedemon,,Q19981030,
RE:Aecae,,Q19981023,
RE:Aedos,,Q19981049,
RE:Oanos,,Q19997124,
RE:Ὀβαρεῖς,,Q19997126,
RE:Faustianum municipium,,Q19995845,
RE:Bubona,,Q19994315,
RE:Facundus 1,,Q19995839,
"RE:Sichem, Sicima",,Q20003152,
RE:Herakleios 12,,Q19996217,
RE:Facundus 2,,Q19995840,
RE:Bubegenas,,Q19994311,
RE:Amandus 4,,Q19985943,
RE:ad Castoris,,Q19994446,
RE:Herakleios 16,,Q19996222,
RE:Castinus 1,,Q19994442,
RE:Herakleios 15,,Q19996221,
RE:Bubulcus 2,,Q19994316,
RE:Bubulcus 1,,Q20003709,
RE:Fausta 2,,Q19995842,
RE:Babylon 2,,Q19992712,
RE:Faustilla,,Q20002336,
RE:Bubastos 1,,Q19994309,
RE:Βουβαστίτης νομός,,Q19994308,
RE:Castitas,,Q19994445,
RE:Bubetii ludi,,Q19994313,
RE:Herakleios 14,,Q19996220,
RE:Bassus 37,,Q19993180,
RE:Herakleios 13,,Q19996219,
RE:Bubastos 2,,Q19994310,
RE:Bubetani,,Q19994312,
RE:Fausta 1,,Q20003250,
RE:Ἀφορμή,,Q19989932,
RE:Felix 10,,Q19995875,
RE:Ἐφόδιον,,Q19995498,
RE:Felicissimus 2,,Q19995868,
RE:Felix 9,,Q19995874,
RE:Felix 13,,Q19995878,
RE:Ἀφορίζειν,,Q19989931,
RE:Faustus 7,,Q19995847,
RE:Antheon,,Q19988611,
RE:Antis,,Q19998809,
RE:Faustus 10,,Q19995850,
RE:Ebal,,Q20001651,
RE:Faustus 18,,Q19995858,
RE:Faustus 12,,Q19995852,
RE:Faustus 9,,Q19995849,
RE:Felix 22,,Q19995887,
RE:Felix 14,,Q19995879,
RE:Faustus 21,,Q19995862,
RE:Felix 8,,Q19995873,
RE:Faustus 11,,Q19995851,
RE:Faustus 19,,Q19995860,
RE:Faustus 15,,Q19995855,
RE:Felix 23,,Q19995888,
RE:Felix 17,,Q19995882,
RE:Felix 7,,Q19995872,
RE:Faustus 13,,Q19995853,
RE:Ἐφόλκιον,,Q19995499,
RE:Felix 11,,Q19995876,
RE:Faustus 20,,Q19995861,
RE:Anthene 3,,Q19988609,
RE:Faustus 22,,Q19995863,
RE:Felix 15,,Q19995880,
RE:Felicius 1,,Q19995869,
RE:Faustus 16,,Q19995856,
RE:Feliginates,,Q19995871,
RE:Faustus 14,,Q19995854,
RE:Faustus 23,,Q19995864,
RE:Felicius 2,,Q19995870,
RE:Anthene 2,,Q19998782,
RE:Faustus 8,,Q19995848,
RE:Felix 16,,Q19995881,
RE:Carpus,,Q20000495,
RE:Aischylos 1,,Q19983004,
RE:Gaudiosus 1,,Q19996028,
RE:Aischines 16,,Q19982972,
RE:Gaudentius 6,,Q19996021,
RE:Gaudentius 4,,Q19996019,
RE:Carpophorus,,Q20000489,
RE:Carpinatius,,Q19994430,
RE:Aischylos 5,,Q19983008,
RE:Aision 2,,Q19983030,
RE:Aisimides 1,,Q19983024,
RE:Carpis 1,,Q19994431,
RE:Aischylos 7,,Q19983010,
RE:Bargullum,,Q19992931,
RE:Gaudentius 2,,Q19996017,
RE:Agrippina 2,Agrippina die Ältere,Q19982517,Q229413
RE:Hannas 1,Hannas,Q19996140,Q51680
RE:Aegissus,Tulcea,Q19981067,Q11585
RE:Bubastis 1,Bastet,Q19994306,Q129106
RE:Adrasteia 3,Adrasteia (Mythologie),Q19980915,Q366768
RE:Ioannes 50,Johannes II. (Papst),Q19996529,Q168736
RE:Ioannes 43,Johannes Cassianus,Q19996522,Q313795
RE:Felix 21,Felix III.,Q19995886,Q162080
RE:Sapphir,Lapislazuli,Q19997290,Q216798
RE:Ebioniten,Ebioniten,Q19995375,Q208171
RE:Ephoros 1,Ephoros von Kyme,Q19995502,Q313791
RE:Artaxerxes 7,Ardaschir III.,Q19992020,Q313629
RE:Dexippos 5,Publius Herennius Dexippus,Q19995063,Q363468
RE:Antirrodos,Antirhodos,Q19989373,Q583052
RE:Ἀειφυγία,Verbannung,Q19981087,Q1716571
RE:Aisimnatas,Aisymnet,Q19983026,Q410232
RE:Aegusa,Favignana,Q19981078,Q996782
RE:Agrippina 6,Colonia Claudia Ara Agrippinensium,Q19982521,Q23048
RE:Amandus 2,Amandus (Bagaudenführer),Q19985941,Q454317
RE:Ioannes 42,Johannes II. (Jerusalem),Q19996521,Q177178
RE:Ioannes 53,Johannes Moschos,Q19996532,Q739920
RE:Castinus 2,Flavius Castinus,Q19994444,Q947687
RE:Gaudentius 9,Gaudentius von Brescia,Q19996024,Q279427
RE:Ioannes 49,Johannes I. (Papst),Q19996528,Q160916
RE:Bargylos,Bargylos,Q19992937,Q3634969
RE:Felix 18,Felix I.,Q19995883,Q134687
RE:Gaudos,Gavdos,Q19996030,Q213895
RE:Agrippina 1,Vipsania Agrippina,Q19982516,Q232090
RE:Ioannes 41,Johannes (Apostel),Q19996520,Q44015
RE:Epiphanios 5,Epiphanios Scholastikos,Q19995521,Q710039
RE:Felix 19,Felix II. (Gegenpapst),Q19995884,Q299410
RE:Agrippina 3,Agrippina die Jüngere,Q19982518,Q154732
RE:Aeclanum,Aeclanum,Q19981027,Q380497
RE:Ioannes 52,Johannes,Q19996531,Q2117521
RE:Felix 12,Flavius Felix,Q19995877,Q1394038
RE:Honorius 5,Justa Grata Honoria,Q19996406,Q232271
RE:Rakotis,Alexandria in der Antike,Q19997218,Q1244206
RE:Faustus 17,Faustus von Mileve,Q19995857,Q1352750
RE:Bubastis 2,Bubastis,Q19994307,Q603841
RE:Ὠάννης,Oannes,Q19997123,Q1089680
RE:Ioannes 51,Johannes von Biclaro,Q19996530,Q555161
RE:Felix 20,Felix II. (Papst),Q19995885,Q174029
RE:Epiphanios 3,Epiphanius von Salamis,Q19995519,
RE:Bubon 2,Bubon (Mythologie),Q19994314,
RE:Ioannes 47,Johannes,Q19996526,
RE:Ioannes 44,Johannes,Q19996523,
RE:Ioannes 45,Johannes,Q19996524,
RE:Ioannes 48,Johannes,Q19996527,
RE:Ioannes 46,Johannes,Q19996525,
RE:Barge,Barge (Mythologie),Q19992927,
RE:Aischylos 11,,Q19983015,
RE:Gaudentius 3,,Q19996018,
RE:Anonymi 8,,Q19988335,
RE:Aisimos 2,,Q19983028,
RE:Gaudiosus 2,,Q19996029,
RE:Aischylos 8,,Q19983011,
RE:Anastasios 3,,Q19987243,
RE:Aisios 3,,Q19983033,
RE:Carpio,,Q20000481,
RE:Aischylos 9,,Q19983013,
RE:Carpis 2,,Q19994432,
RE:Gaudentius 10,,Q19996025,
RE:Barbarus 4,,Q19992870,
RE:Aisimos 1,,Q19983027,
RE:Aischylos 15,,Q19983019,
RE:Bargiora,,Q19992929,
RE:Aisimides 2,,Q19983025,
RE:Aischylos 10,,Q19983014,
RE:Gaudentius 5,,Q19996020,
RE:Carpilio 2,,Q19994429,
RE:Gaudentius 8,,Q19996023,
RE:Bargus 1,,Q19992932,
RE:Carpilio 1,,Q19994428,
RE:Bargos,,Q19992930,
RE:Barbatus,,Q19992877,
RE:Gaudentius 7,,Q19996022,
RE:Aischylos 6,,Q19983009,
RE:Aischines 17,,Q19982973,
RE:Aischines 22,,Q19982979,
RE:Barbarus 1,,Q19992867,
RE:Aischines 18,,Q19982974,
RE:Bambinis,,Q19992834,
RE:Baltipatna,,Q19999093,
RE:Balyra,,Q19992833,
RE:Αὐτομολίας γραφή,,Q19992627,
RE:Bambotus,,Q19992835,
RE:Balventius,,Q19992832,
RE:Ballista 1,,Q19992822,
RE:Alexandros 89,,Q19985089,
RE:Beuca,,Q19993715,
RE:Bamaliana,,Q19999095,
RE:Extraordinarii,,Q19995831,
RE:Barbarus 3,,Q19992869,
RE:Aidesios 2,,Q19982665,
RE:Ballomarius,,Q19992825,
RE:Balthi,,Q19992830,
RE:Balteus 2,,Q19999091,
RE:Barbarus 2,,Q19992868,
RE:Aidoingos,,Q19982670,
RE:Ballistarii,,Q19992824,
RE:Sabbe,,Q20003100,
RE:Bambalio,,Q19999096,
RE:Baltus,,Q19992831,
RE:Berossos 2,,Q19993589,
RE:Hierax 13,,Q20002589,
RE:Aidesios 5,,Q19982668,
RE:Berossos 3,,Q19993590,
RE:Chesdupara,,Q19994574,
RE:Aidesios 3,,Q19982666,
RE:Aischron 3,,Q19982998,
RE:Aiulfus,,Q19983148,
RE:Ballonoti,,Q19992826,
RE:Balte,,Q19992828,
RE:Balteus 3,,Q19999092,
RE:Agricola 1,,Q19982453,
RE:Asper 3,,Q19999014,
RE:Dositheos 5,,Q19995327,
RE:Adipte,,Q19980815,
RE:Agricola 4,,Q19982456,
RE:Extispicium,,Q20002312,
RE:Agentes in rebus,,Q19982176,
RE:Agrippinus 1,,Q19982526,
RE:Adiudicatio,,Q19980821,
RE:Donidius,,Q19995319,
RE:Ἀσφάλεια,,Q19992233,
RE:Agricola 4a,,Q19982459,
RE:Artaxes,,Q19992021,
RE:Exsuperantius 2,,Q19995828,
RE:Fridibadus,,Q19995930,
RE:Exsuperantius 1,,Q19995827,
RE:Apseudes 2,,Q19990703,
RE:Exsuperius 1,,Q19995829,
RE:Agricolanus,,Q19982460,
RE:Agricola 2,,Q19982454,
RE:Agensis,,Q19982174,
RE:Agrippinus 3,,Q19982528,
RE:Agricola 3,,Q19982455,
RE:Agintheus,,Q19982287,
RE:Asper 2,,Q19992230,
RE:Exsuperius 2,,Q19995830,
RE:Dositheos 3,,Q19995325,
RE:Agroecius 1,,Q19982542,
RE:Dositheos 1,,Q19995323,
RE:Dositheos 2,,Q19995324,
RE:Donax 1,,Q19995318,
RE:Agrippinus 2,,Q19982527,
RE:Aeternalis,,Q19981780,
RE:Bassus 3,,Q19993145,
RE:Agroecius 3,,Q19982544,
RE:Agroecius 2,,Q19982543,
RE:Anepsia,,Q19987871,
RE:Adlefas,,Q19980830,
RE:Dositheos 6,,Q19995328,
RE:Donatus 10,,Q19995317,
RE:Africanus 5,,Q19981852,
RE:Aebutius 7,,Q19981007,
RE:Aelianus 5,,Q19981116,
RE:Donatus 6,,Q19995312,
RE:Aster 5,,Q19999017,
RE:Aebutius,,Q19980997,
RE:Aebutiana,,Q19980995,
RE:Asebeia,,Q19992129,
RE:Aelianus 8,,Q19981122,
RE:Donatus 5,,Q19995311,
RE:Aetios 3,,Q19981798,
RE:Asbestos,,Q19998993,
RE:Aginatius 1,,Q19982279,
RE:Aginatius 2,,Q19982280,
RE:Adsessor,,Q19980951,
RE:Aelianus 9,,Q19981123,
RE:Aebura,,Q19980994,
RE:Africanus 6,,Q19981853,
RE:Donatus 3,,Q19995309,
RE:Africanus 3,,Q19981849,
RE:Aelianus 1,,Q19981108,
RE:Donatus 7,,Q19995313,
RE:Africanus 4,,Q19981851,
RE:Agathon 12,,Q19982077,
RE:Aelianus 2,,Q19981110,
RE:Aebutius 1,,Q19980998,
RE:Aebutius 6,,Q19981005,
RE:Aelianus 6,,Q19981118,
RE:Aebutius 5,,Q19981003,
RE:Aelianus 3,,Q19981112,
RE:Agens vices,,Q19982175,
RE:Aebutianus,,Q19980996,
RE:Aebutius 2,,Q19980999,
RE:Aspis 16,,Q19999016,
RE:Donatus 4,,Q19995310,
RE:Aetios 5,,Q19981802,
RE:Aelianus 7,,Q19981120,
RE:Aebutius 3,,Q19981001,
RE:Astrape,,Q19992270,
RE:Aebutius 4,,Q19981002,
RE:Aginatius 3,,Q19982281,
RE:Aeboso(ca),,Q19980993,
RE:Amiantos 3,,Q19986239,
RE:Adullam,,Q19980970,
RE:Architeles 3,,Q19991549,
RE:Ἀπογραφή,,Q19990087,
RE:Architeles 4,,Q19991550,
RE:Aebisoci,,Q19980992,
RE:Ἀρχιτέκτων 3,,Q19991545,
RE:Ἀπόκρισις,,Q19990098,
RE:Ἀπαρχαί,,Q19989775,
RE:Architeles 1,,Q19998959,
RE:Hibis,,Q19996344,
RE:Architectus,,Q19991542,
RE:Ἀποδέκται,,Q19990073,
RE:Advocatus populi,,Q19980979,
RE:Adunicates,,Q19980974,
RE:Advocatensis,,Q19980975,
RE:Adversaria,,Q19980964,
RE:Ἀρχιτέκτων 1,,Q19991543,
RE:Ἀρχιτέκτων 4,,Q19991546,
RE:Chnumis,,Q20000599,
RE:Architeles 2,,Q19991548,
RE:Ἀδύνατοι,,Q19980984,
RE:Ἀδουλικὸς κόλπος,,Q19980968,
RE:Adventus,,Q19980962,
RE:Ἀπόγραφον,,Q19990089,
RE:Ἀρχιθέωρος,,Q19991551,
RE:Adversitor,,Q19980965,
"RE:Adys, Adis",,Q19980987,
RE:Adusios,,Q19980983,
RE:Adventicium,,Q19980961,
RE:Apate 1,,Q19989786,
RE:Adulas,,Q19980966,
RE:Adyte,,Q19980988,
RE:Aeadava,,Q19980990,
RE:Arimathaia,,Q19991709,
RE:Adulitai,,Q19980969,
RE:Adurnus,,Q19980980,
RE:Ἀρχιτέκτων 2,,Q19991544,
RE:Advernus,,Q19980963,
RE:Aduaca,,Q19980958,
RE:Adristas,,Q19980934,
RE:Hadrianus 1,,Q19996135,
RE:Adstipulator,,Q19980957,
RE:ad Adrum flumen,,Q19980940,
RE:Debitoris ductio,,Q19994874,
RE:Adryx,,Q19980944,
RE:Hadrianus 4,,Q19996137,
RE:Adros,,Q19980937,
RE:Adsinnadensis,,Q19980955,
RE:Adsmerius,,Q19980956,
RE:Ἀγχιστεία,,Q19987513,
RE:Ananias 3,,Q19987169,
RE:Amandus 3,,Q19985942,
RE:Χρεωφύλακες,,Q19994596,
RE:Adsalluta,,Q19980945,
"RE:Adrene, Adrane",,Q19980926,
RE:Adrianos,,Q19980930,
RE:Adsignatio liberti,,Q19980954,
RE:Achinapolus,,Q19980257,
RE:Hadrias,,Q20002513,
RE:Hadrianus 3,,Q19996136,
RE:Adris,,Q19980933,
RE:Adscriptivi,,Q19980948,
RE:Debitor,,Q19994873,
RE:Ἀνδραποδιστής,,Q19987527,
RE:Adrion,,Q19980932,
RE:Hadreus,,Q19996133,
RE:Ἄνηθον,,Q19998730,
RE:Ἄδρου,,Q19980939,
RE:Chreokopidai,,Q19994595,
RE:Χρῆσις,,Q19994598,
RE:Hadrianus 6,,Q19996139,
RE:Hadrianus 5,,Q19996138,
"RE:Adresteia, Adrestine, Adrestos",,Q19980927,
RE:Adscripticius 1,,Q19980946,
RE:Adrymes,,Q19980943,
RE:Adryades,,Q19980942,
RE:Adromios,,Q19980936,
RE:Ἀνεψιῶν παῖδες,,Q19987872,
