title,wikipedia,wikidata,subject
RE:Basternai,,Q19993190,
RE:Bassus 22,,Q19993165,
RE:Bassus 28,,Q19993171,
RE:Bata 1,,Q19993194,
RE:Bastagaza,,Q19993184,
RE:Bassus 32,,Q19993175,
RE:Bassus 36,,Q19993179,
RE:Bassus 26,,Q19993169,
RE:Bassus 30,,Q19993173,
RE:Bastuli,,Q19999188,
RE:Bassus 24,,Q19993167,
RE:Bassus 27,,Q19993170,
RE:Bastavena,,Q19993188,
RE:Bastetani,,Q19993191,
RE:Batanaia 2,,Q19993204,
RE:Batankaissara,,Q19993205,
RE:Bastia 2,,Q19993193,
RE:Bassus 29,,Q19993172,
RE:Bate,,Q19993210,
RE:Batavini,,Q19999190,
RE:Batavodurum,,Q19993209,
RE:Bastarnicae Alpes,,Q19993186,
RE:Bassus 35,,Q19993178,
RE:Bata 3,,Q19993196,
RE:Bassus 31,,Q19993174,
RE:Basterbini,,Q19999181,
RE:Batakes,,Q19993197,
RE:Basternae,,Q19999183,
RE:Bassus 13,,Q19993155,
RE:Bassus 15,,Q19993157,
RE:Bassus 20,,Q19993163,
RE:Bassus 2,,Q19993144,
RE:Basileus 4,,Q19999162,
RE:Bassania,,Q19993117,
RE:Bassiana 4,,Q19993129,
RE:Basilia,,Q19999164,
RE:Bassus 21,,Q19993164,
RE:Bassus 18,,Q19993161,
"RE:Bassarai, Bassarides",,Q19993118,
RE:Basinnoi,,Q19993104,
RE:Arbitio 2,,Q19991196,
RE:Bassus 16,,Q19993159,
RE:Bassi 1,,Q19993124,
RE:Basilidai,,Q19993083,
RE:Bassidai,,Q19993138,
RE:Baska,,Q19993105,
RE:Bassacheitai,,Q19993112,
RE:Ad Basilicam,,Q19993081,
RE:Βασκάνια,,Q19999175,
RE:Bassi 2,,Q19993125,
RE:Bassius,,Q19993141,
RE:Bassus 19,,Q19993162,
RE:Bassianus 7,,Q19993137,
RE:Ad Basilicam Diadumeni,,Q19993080,
RE:Basileus 3,,Q19993077,
RE:Bassiana 2,,Q19993127,
RE:Bassianus 5,,Q19993135,
RE:Bassianus 6,,Q19993136,
RE:Bassarinoi,,Q19993121,
RE:Bassiana 3,,Q19993128,
RE:Bassakes,,Q19993116,
RE:Bassus 17,,Q19993160,
RE:Basoropeda,,Q19993110,
RE:Bassidius,,Q19999177,
RE:Basilicus sinus,,Q19993082,
RE:Βάσκισα ὄρη,,Q19993108,
RE:Baskatis,,Q19993107,
RE:Bassa,,Q19993111,
RE:Basileus 2,,Q19993076,
RE:Silvinus 2,,Q19997344,
RE:Basan 2,,Q19993011,
RE:Basgidas,,Q19993025,
RE:Basileia 1,,Q19993030,
RE:Basileios 11,,Q19993062,
RE:Basapare,,Q19999154,
RE:Basileia 2,,Q19993031,
RE:Βασιλέων φρούριον,,Q19993071,
RE:Βασίλειος ποταμός,,Q19999160,
RE:Basileides 8,,Q19993042,
RE:Basileios 1,,Q19993052,
RE:Basileides 11,,Q19993045,
RE:Basileides 7,,Q19993041,
RE:Basileios 9,,Q19993060,
RE:Basanarai,,Q19993012,
RE:Alexandros 66,,Q19985010,
RE:Basentus,,Q19999156,
RE:Bascauda,,Q19993020,
RE:Basileioi,,Q19993049,
RE:Basan 1,,Q19999147,
RE:Basera,,Q19993024,
RE:Basceiandossus,,Q19993021,
RE:Basileios 2,,Q19993053,
RE:Basileides 6,,Q19993040,
RE:Basileios 5,,Q19993056,
RE:Βασαρώναγος βασίλειον,,Q19993018,
RE:Basileion,,Q19993051,
RE:Basileides 10,,Q19993044,
RE:Basileios 4,,Q19993055,
RE:Alexandros 67,,Q19985014,
RE:Basante,,Q19993015,
RE:Base,,Q19993022,
RE:Basileios 10,,Q19993061,
RE:Βασανίτου λίθου ὄρος,,Q19993013,
RE:Bascanon,,Q19993019,
RE:Basileios 3,,Q19993054,
RE:Basanitis,,Q19999152,
RE:Basileios 7,,Q19993058,
RE:Basileios 12,,Q19993063,
RE:Basag,,Q19993009,
RE:Basgoidariza,,Q19993026,
RE:Basaro,,Q19993017,
RE:Barsaborses,,Q19992982,
RE:Barzala,,Q19999142,
RE:Alexandros 19,,Q19984888,
RE:Barnebus,,Q19992974,
RE:Barreci,,Q19992979,
RE:Barzanes 2,,Q19993004,
RE:Barra,,Q19992977,
RE:Basaboiates,,Q19993008,
RE:Barsita,,Q19999135,
RE:Bartas,,Q19992996,
RE:Alexandros 20,,Q19984889,
RE:Barpana,,Q19992976,
RE:Barsaentes,,Q19992983,
RE:Barthyra,,Q19999137,
RE:Barusai,,Q19992999,
RE:Barygaza,,Q19993001,
RE:Barsuuli,,Q19992994,
RE:Barraus,,Q19999128,
RE:Barzimeres,,Q19993006,
RE:Barsampse,,Q19992985,
RE:Barsenus,,Q19992989,
RE:Barsine 1,,Q19992990,
RE:Barnosthenes,,Q19999121,
RE:Alexandros 17,,Q19984886,
RE:Barnaeus,,Q19992972,
RE:Baryaxes,,Q19993000,
RE:Barsa,,Q19992981,
RE:Barsamon,,Q19992984,
RE:Barucha,,Q19999139,
RE:Barza,,Q19993002,
RE:Alexandros 21,,Q19984890,
RE:Baromagus,,Q19999123,
RE:Barneum,,Q19992975,
RE:Barzanes 1,,Q19993003,
RE:Barronius,,Q19992980,
RE:Barritus,,Q19999131,
RE:Alexandros 18,,Q19984887,
RE:Barzaura,,Q19993005,
RE:Barrai,,Q19999125,
RE:Baruka,,Q19992998,
RE:Barnakis,,Q19992973,
RE:Basada,,Q19999144,
RE:Alexandros 16,,Q19984885,
RE:Barsamenes,,Q19999133,
RE:Barselt,,Q19992987,
RE:Alexandros 87,,Q19985084,
RE:Baris 3,,Q19992948,
RE:Baris 5,,Q19992949,
RE:Alexandros 100,,Q19985113,
RE:Barna 2,,Q19992969,
RE:Barmokaros,,Q19992968,
RE:Alexandros 90,,Q19985090,
RE:Barke 2,,Q19992962,
RE:Alexandros 86,,Q19985078,
RE:Barke 4,,Q19992964,
RE:Barna 3,,Q19992970,
RE:Bargiakis,,Q19992928,
RE:Alexandros 91,,Q19985092,
RE:Alexandros 85,,Q19985075,
RE:Bariana,,Q19992941,
RE:Bargylus mons,,Q19992938,
RE:Baris 6,,Q19992952,
RE:Bariobalus,,Q19992944,
RE:Bariduum,,Q19992943,
RE:Barkas 3,,Q19992960,
RE:Bargus 2,,Q19999117,
RE:Barispe,,Q19992955,
RE:Bariani,,Q19992942,
RE:Barkanioi,,Q19992957,
RE:Baria,,Q19992940,
RE:Alexandros 92,,Q19985093,
RE:Bargasa,,Q19992923,
RE:Baris 7,,Q19992953,
RE:Barkas 2,,Q19992959,
RE:Βαργυλιητικὸς κόλπος,,Q19992936,
RE:Alexandros 93,,Q19985095,
RE:Bargose,,Q19999115,
RE:Bargeni,,Q19999114,
RE:Barna 1,,Q19999120,
RE:Baris 1,,Q19992946,
RE:Bargyletici campi,,Q19992934,
RE:Barke 3,,Q19992963,
RE:Bargysoi,,Q19992939,
RE:Alexandros 95,,Q19985103,
RE:Bas,,Q19993007,
RE:Baris 2,,Q19992947,
RE:Bargusii,,Q19992933,
RE:Barenos,,Q19992918,
RE:Barditus,,Q19992903,
RE:Adoniastai,,Q19980862,
RE:Barbata Venus,,Q19999102,
RE:Barcae,,Q19992887,
RE:Barchon,,Q19992890,
RE:Barbatius,,Q19992876,
RE:Bareka,,Q19992915,
RE:Bardines,,Q19992900,
RE:Barda,,Q19992893,
RE:Bardocucullus,,Q19992904,
RE:Bardomagus,,Q19992905,
RE:Bardamana,,Q19992894,
RE:Barchusa,,Q19992891,
RE:Barbesula,,Q19992878,
RE:Barea 1,,Q19999112,
RE:Barborana,,Q19992883,
RE:Bardyetai,,Q19999110,
RE:Bardio,,Q19992901,
RE:Barech,,Q19992914,
RE:Bare 1,,Q19992911,
RE:Βάρδιτον ὄρος,,Q19992902,
RE:Baretta,,Q19992920,
RE:Bardaxema,,Q19992897,
RE:Barblana,,Q19992882,
RE:Bardores,,Q19992906,
RE:Bardylis 2,,Q19992910,
RE:Bardaotis,,Q19992895,
RE:Barderate,,Q19999108,
RE:Barbukalos,,Q19992885,
RE:Barchalba,,Q19992889,
RE:Bare 2,,Q19992912,
RE:Baretion,,Q19992919,
RE:Barduli 1,,Q19992907,
RE:Barbatia,,Q19992874,
RE:Barcarii,,Q19992888,
RE:Bardaei,,Q19999106,
RE:Bareukora,,Q19992921,
RE:Barbylia,,Q19999104,
RE:Asalmanos,,Q19992070,
RE:Domitiana via,,Q19995262,
RE:Constantius 7,,Q19994757,
RE:Domitianopolis,,Q19995264,
RE:Aurum Iudaicum,,Q19992529,
RE:Alexandros 81,,Q19985063,
RE:Alexandros 13,,Q19984882,
RE:Domitiae horti,,Q19995260,
RE:Aphar,,Q19998832,
RE:Adolius,,Q19980859,
RE:Admissionales,,Q19980851,
RE:Asamas,,Q19992071,
RE:Aurum oblaticium,,Q19992531,
RE:Asamum,,Q19992078,
RE:Constantius 8,,Q19994758,
RE:Adnotatio,,Q19980855,
RE:Asamus,,Q19992079,
RE:Asamon 3,,Q19992076,
RE:Gennaides,,Q19996058,
RE:Gennesar,,Q19996060,
RE:Admissarius,,Q19980849,
RE:Gennesar 1,,Q19996061,
RE:Domitianus 8,,Q19995272,
RE:ab admissione,,Q19980852,
RE:Aurum glebale,,Q19999058,
RE:Asamon 1,,Q19992073,
RE:Admon,,Q19980853,
RE:Alexandros 82,,Q19985066,
RE:Adonaea,,Q19980860,
RE:Abrincas,,Q19979896,
RE:Diktya,,Q19995115,
RE:Aurum lustrale und aurum negotiatorium,,Q19992530,
RE:Domitianus 7,,Q19995270,
RE:Asampatae,,Q19992077,
RE:Aurum tironicum,,Q19992532,
RE:Adnotator,,Q19980856,
RE:Constantius 6,,Q19994756,
RE:Adnamatia,,Q19980854,
RE:Aphaka,,Q19989876,
RE:Aigiplankton,,Q19982771,
RE:Aigimios 3,,Q19982759,
RE:Aiginetes 2,,Q19982765,
RE:Asael,,Q19992067,
RE:Aphake 1,,Q19989877,
RE:Aigilos,,Q19982756,
RE:Asabaia,,Q19992062,
RE:Aphannai,,Q19998831,
RE:Asabe,,Q19998988,
RE:Asachaei,,Q19992065,
RE:Aphamios,,Q19989879,
RE:Frexes,,Q19995929,
RE:Aigimuros,,Q19982760,
RE:Aigios 1,,Q19982768,
RE:Asaia 2,,Q19998990,
RE:Ἀφαμιῶται,,Q19989880,
RE:Fridigernus,,Q20002389,
RE:Ἀφαίρεσις,,Q19998829,
RE:Fridericus,,Q20002386,
RE:Gennadius 3,,Q19996055,
RE:Gennadius 2,,Q19996054,
RE:Gennadius 5,,Q19996057,
RE:Aphairema,,Q19989874,
RE:Ἀσαβῶν ὄρη,,Q19992063,
RE:Asadada,,Q19992066,
RE:Aiginaia,,Q19982763,
RE:Asaia 1,,Q19998989,
RE:Aigios 2,,Q19982769,
RE:Fretimundus,,Q19995928,
RE:Abraham,,Q19979884,
RE:Asaak,,Q19992061,
RE:Aiginetes 1,,Q19982764,
RE:Abravannus,,Q19979889,
RE:Gennadius 4,,Q19996056,
RE:Gennadius 1,,Q19996053,
RE:Aphakitis,,Q19998830,
RE:Asaioi,,Q19992068,
RE:Aigipios,,Q19982770,
RE:Fresii,,Q20002377,
RE:Fresones,,Q20002380,
RE:Abrana,,Q19979886,
RE:Aigilips,,Q19982755,
RE:Ἀφανὴς οὐσία,,Q19989881,
RE:Basiliskos 1,,Q19999173,
RE:Constantius 15,,Q19994765,
RE:Constantius 14,,Q19994764,
RE:Frigones,,Q20002392,
RE:Constantius 10,,Q19994760,
RE:Alexandros 79,,Q19985055,
RE:Frincina,,Q19995936,
RE:Constantius 2,,Q19994752,
RE:Constantiolus 2,,Q19994750,
RE:Constantius 16,,Q19994766,
RE:Alexandros 76,,Q19985047,
RE:Constantius 13,,Q19994763,
RE:Alexandros 73,,Q19985034,
RE:Alexandros 72,,Q19985030,
RE:Ausonius 1,,Q19992580,
RE:Constituere,,Q19994769,
RE:Frigitil,,Q19995935,
RE:Asklepiodotos 8,,Q19992219,
RE:Alexandros 77,,Q19998586,
RE:Asklepiodotos 9,,Q19992220,
RE:Constantius 11,,Q19994761,
RE:Ausona,,Q19999062,
RE:Basilium,,Q19993101,
RE:Asklepiodotos 6,,Q19992217,
RE:Alexandros 78,,Q19985051,
RE:Ausonium mare,,Q19992579,
RE:Constantiolus 1,,Q19994749,
RE:Aurunca,,Q19992535,
RE:Ausoba,,Q19992572,
RE:Asklepiodotos 7,,Q19992218,
RE:Frigeridus 1,,Q19995931,
RE:Constantius 12,,Q19994762,
RE:Frigidae,,Q19995933,
RE:Genoaioi,,Q19996063,
RE:Chesias 2,,Q19994577,
RE:Chi,,Q19994583,
RE:Aristoteles 21,,Q19991877,
RE:Chesia,,Q19994575,
RE:Chersonesos 24,,Q19994566,
RE:Aelius 11,,Q19981167,
RE:Chesion 2,,Q19994579,
RE:Chersonesos 26,,Q19994568,
RE:Chersonesos 28,,Q19994570,
RE:Chidibbia,,Q19994585,
RE:Basiliensium civitas,,Q19999168,
RE:Basilidia,,Q19993085,
RE:Aristoteles 20,,Q19991876,
RE:Aelius 12,,Q19981169,
RE:Abradatas,,Q19979879,
RE:Chersonesos 21,,Q19994563,
RE:Aristoteles 19,,Q19991875,
RE:Βασιλικὸς αὐλών,,Q19999171,
RE:Chesion 1,,Q19994578,
RE:Aelius 58,,Q19981248,
RE:Aristoteles 24,,Q19991880,
RE:Abragana,,Q19979880,
RE:Chia,,Q19994584,
RE:Cherus,,Q19994572,
RE:Chersonis insula,,Q19994571,
RE:Chesios,,Q19994580,
RE:Abracura,,Q19979878,
RE:Aristoteles 23,,Q19991879,
RE:Chilbudios 1,,Q19994586,
RE:Asandros 2,,Q19992085,
RE:Chesias 1,,Q19994576,
RE:Aura 2,,Q19992485,
RE:Chettaia,,Q19994582,
RE:Chersonesos 25,,Q19994567,
RE:Chersonesos 23,,Q19994565,
RE:Chilbudios 2,,Q19994587,
RE:Aelius 13,,Q19981171,
RE:Chersonesos 22,,Q19994564,
RE:Βασιλικοὶ παῖδες,,Q19993087,
RE:Avolgigorum gens,,Q19992480,
RE:Aulon 15,,Q19992460,
RE:Aura 1,,Q19992484,
RE:Αὐράσιον ὄρος,,Q19992492,
RE:Aunes,,Q19992475,
RE:Aulonitikos,,Q19992466,
RE:Auranitis 2,,Q19999052,
RE:Aurelia,,Q19992496,
RE:Aulonios,,Q19992465,
RE:ab auraturis,,Q19992493,
RE:Αὖραι,,Q19992487,
RE:Aulon 13,,Q19992459,
RE:Aunobaris,,Q19992477,
RE:Aurakleia,,Q19999050,
RE:Aulon 14,,Q20003706,
RE:Aelius 1,,Q19981148,
RE:Aelius 9,,Q19981162,
RE:Aunedonnacum,,Q19992474,
RE:Auraei,,Q19992486,
RE:Aureatum,,Q19999055,
RE:Aurata,,Q19999054,
RE:Auras,,Q19992491,
RE:Aulos 3,,Q19999048,
RE:Aelius 8,,Q19981161,
RE:Aulon 1,,Q19992456,
RE:Aunios,,Q19992476,
RE:Aulonia,,Q19992464,
RE:Avo,,Q19992478,
RE:Aumetera,,Q19999049,
RE:Aulon 12,,Q19992458,
RE:Aelius 10,,Q19981164,
RE:Aurana,,Q19992488,
RE:Aelius 7,,Q19981160,
RE:Aulus,,Q19992471,
RE:Aelius 6,,Q19981158,
RE:Avobriga,,Q19992479,
RE:Aulos 2,,Q19992469,
RE:Aumenahenae,,Q19992472,
RE:Auraria functio,,Q19999053,
RE:Aelius 5,,Q19981156,
RE:Aulothos,,Q20003707,
RE:Aelianus 12,,Q19981126,
RE:Augustus pagus,,Q19992429,
RE:Augustum 1,,Q19992425,
RE:Avianius 1,,Q19999040,
RE:Augustum 2,,Q19992426,
RE:Aulius 1,,Q19992452,
RE:Avia,,Q19992431,
RE:Auleas,,Q19992442,
RE:Aboccis,,Q19979857,
RE:Aulisua,,Q19992449,
RE:Aristoteles 17,,Q19991873,
RE:Abolla 2,,Q19979862,
RE:Auletik,,Q19992445,
RE:Aulodik,,Q19992455,
RE:Augustus portus,,Q19999039,
RE:Aulariokos,,Q19992438,
RE:Aristoteles 2,,Q19991869,
RE:Aule 3,,Q19999044,
RE:Aulodes,,Q19992454,
RE:Auha,,Q19992430,
RE:Aulestes,,Q19992444,
RE:Basilippo,,Q19993093,
RE:Augustus mons,,Q19992428,
RE:Aulia,,Q19999045,
RE:Aviaitinehae,,Q19992432,
RE:Auleu,,Q19992446,
RE:Aulax,,Q19992439,
RE:Abitzianos,,Q19979837,
RE:Aulaitinehae,,Q19999042,
RE:Abone,,Q19979865,
RE:Basiliscum,,Q19993095,
RE:Abolla 1,,Q19979861,
RE:Αὐλίδεια,,Q19992448,
RE:Aristoteles 16,,Q19991872,
RE:Abolitio,,Q19979860,
RE:Aristoteles 10,,Q19991870,
RE:Basilisene,,Q19993096,
RE:Αὐλίου κώμη,,Q19992451,
RE:Aulirci,,Q19999047,
RE:Abobrica,,Q19979856,
RE:Abotis,,Q19979876,
RE:Avianius 2. 3,,Q19992433,
RE:Abortae,,Q19979872,
RE:Abina 1,,Q19979822,
RE:Abilene,,Q19979820,
RE:Abila 4,,Q19979816,
RE:Abritani,,Q19979898,
RE:ad Abilem,,Q19979819,
RE:Aburius 1,,Q19979949,
RE:Βασιλίδες,,Q19993084,
RE:Abydus,,Q19979966,
RE:Abissa 1,,Q19979833,
RE:Acacius,,Q19979969,
RE:Abieta,,Q19979808,
RE:Abrettene,,Q19979891,
RE:Basilides,,Q19999166,
RE:Abinius,,Q19979825,
RE:Ἀριστοπολειτία,,Q19991862,
RE:Abila 1,,Q19979813,
RE:Basilinda,,Q19993091,
RE:Abiria,,Q19979829,
RE:Abila 2,,Q19979814,
RE:Abos,,Q19979874,
RE:Abilunum,,Q19979821,
RE:Abigeatus,,Q19979809,
RE:abire magistratu,,Q19979827,
RE:Abrinatai,,Q19979895,
RE:Abila 5,,Q19979817,
RE:Abila 3,,Q19979815,
RE:Abzira,,Q19979968,
RE:Augustopolis 3,,Q19992422,
RE:Abigas,,Q19979810,
RE:Abisama,,Q19979830,
RE:Abistamenes,,Q19979835,
RE:Accensi 1,,Q19980044,
RE:Abrettenos,,Q19979892,
RE:Abina 2,,Q19979823,
RE:Abila,,Q19979812,
RE:Abisareis,,Q19979831,
RE:Abitinae,,Q19979836,
RE:Abike,,Q19979811,
RE:Abirenes,,Q19979828,
RE:Aburius 2,,Q19979950,
RE:Abissa 2,,Q19979834,
RE:Ablata,,Q19979848,
RE:Aristoxenos 10,,Q19980251,
RE:Abunis,,Q19979944,
RE:Alexandros 99,,Q19998356,
RE:Abundantius 3,,Q19979943,
RE:Abur,,Q19979946,
RE:Aristoxenos 6,,Q19991890,
RE:Aburgius,,Q19979948,
RE:Aristophontes,,Q19998975,
RE:Ablabius 4,,Q19979843,
RE:Aristoxenos 4,,Q19991888,
RE:Alexandrinum opus,,Q19984864,
RE:L. Abuccius,,Q19979932,
RE:Alexandroschene,,Q19985133,
RE:Alexandros 2,,Q19984870,
RE:Accisi,,Q19980063,
RE:Aristophyloi,,Q19991861,
RE:Alexandros 106,,Q19985129,
RE:Alexandros 4,,Q19984872,
RE:Accipitrum vicus,,Q19980061,
RE:Abundantius 2,,Q19979942,
RE:Alexandros 1,,Q19984869,
RE:Ablabiai,,Q19979839,
RE:Aristoteiches,,Q19991867,
RE:Alexandris,,Q19984865,
RE:Abida,,Q19979805,
RE:Alexandros 60,,Q19984989,
RE:Aristophon 9,,Q19991860,
RE:Alexandropolis 1,,Q19984866,
RE:Ablabius 6,,Q19979847,
RE:Abunkis,,Q19979945,
RE:Aritadas,,Q19991897,
RE:Alexandropolis 3,,Q19984868,
RE:Alexandros 107,,Q19985130,
RE:Accipitrum insula,,Q19980060,
RE:Aristratos 2,,Q19991895,
RE:Alexandropolis 2,,Q19984867,
RE:Abliana,,Q19979850,
RE:Abiddensis,,Q19979806,
RE:Abienus,,Q19979807,
RE:Abthartius,,Q19979931,
RE:Aristoxenos 9,,Q19991893,
"RE:Aqua, Aquae 52",,Q19990796,
"RE:Aqua, Aquae 47",,Q19990792,
RE:Aristophanes 15,,Q19991854,
"RE:Aqua, Aquae 57",,Q19990801,
RE:Aristonus 9,,Q19991824,
"RE:Aqua, Aquae 42",,Q19990787,
"RE:Aqua, Aquae 58",,Q19990802,
RE:Aristos 7,,Q19998976,
"RE:Aqua, Aquae 51",,Q19990795,
RE:Aristonus 6,,Q19991821,
RE:Aristonus 3,,Q19991818,
"RE:Aqua, Aquae 45",,Q19998882,
RE:Aristophilos,,Q19991856,
RE:Aristophanes 11,,Q19991851,
"RE:Aqua, Aquae 49",,Q19990794,
RE:Aristonymos 8,,Q19991828,
RE:Aristos 6,,Q19991864,
RE:Aristophanes 10,,Q19991850,
RE:Aristonymos 10,,Q19991832,
RE:Aristonus 7,,Q19991822,
RE:Aristonus 8,,Q19991823,
"RE:Aqua, Aquae 50",,Q19998885,
"RE:Aqua, Aquae 43",,Q19990788,
RE:Aristos 10,,Q19991866,
"RE:Aqua, Aquae 39",,Q19990785,
"RE:Aqua, Aquae 48",,Q19990793,
"RE:Aqua, Aquae 53",,Q19990797,
RE:Aristopeithes,,Q19991840,
"RE:Aqua, Aquae 56",,Q19990800,
RE:Aristonymos 11,,Q19991833,
RE:Donaria,,Q20001030,
RE:Aristonus 1,,Q19991816,
"RE:Aqua, Aquae 60",,Q19990804,
"RE:Aqua, Aquae 37",,Q19990783,
"RE:Aqua, Aquae 54",,Q19990798,
RE:Aristonus 2,,Q19991817,
"RE:Aqua, Aquae 35",,Q19990781,
"RE:Aqua, Aquae 40",,Q19998881,
RE:Aristonymos 9,,Q19991830,
RE:Cronius 2,,Q20000776,
RE:Eusebios 4,,Q19995702,
RE:Faustinianus 1,,Q20002339,
RE:Domitius 6,,Q19995277,
RE:Eusebia 2,,Q19995697,
RE:Eumenes 11,,Q19995606,
RE:Domitius 8,,Q19995279,
RE:Eusebios 21,,Q19995720,
RE:Domitius 5,,Q19995275,
RE:Eusebios 6,,Q19995704,
RE:Crovii,,Q20000792,
RE:Donatianus 3,,Q19995306,
RE:Eusebios 18,,Q19995717,
RE:Eusebios 10,,Q19995709,
RE:Eusebios 14,,Q19995713,
RE:Eusebios 15,,Q19995714,
RE:Eusebios 12,,Q19995711,
RE:Crovius,,Q19994810,
RE:Eumenos,,Q19995611,
RE:Crotalus,,Q19994806,
RE:Donatianus 2,,Q19995305,
RE:Eusebios 17,,Q19995716,
RE:Eumenides,,Q20002296,
RE:Crodunum 1,,Q19994804,
RE:Eusebios 1,,Q19995698,
RE:Eusebios 19,,Q19995718,
RE:Eusebios 13,,Q19995712,
RE:Eusebios 20,,Q19995719,
RE:Eusebios 16,,Q19995715,
RE:Eumenetica regio,,Q19995607,
RE:Crodunum 2,,Q20000768,
RE:Eusebios 11,,Q19995710,
RE:Eusebios 9,,Q19995708,
RE:Faustianenses,,Q19995844,
RE:Eusebios 22,,Q19995721,
RE:Crocus 2,,Q20000761,
RE:Donatianus 1,,Q19995304,
RE:Eumenius 2,,Q19995610,
RE:Eusebios 8,,Q19995707,
RE:Eusebios 23,,Q19995722,
RE:Domitius 9,,Q19995281,
RE:Eusebios 7,,Q19995706,
RE:Cronius 1,,Q20000772,
RE:Crixia,,Q19994801,
RE:Abennerigos,,Q19979785,
RE:Abenna,,Q19979786,
RE:Crispus 4,,Q19994797,
RE:Crociatonum,,Q20000753,
RE:Crispus 8,,Q19994799,
RE:Abia,,Q19979797,
RE:Abdissares,,Q19979767,
RE:Crispinus 9,,Q19994792,
RE:Crougintoudadigoe,,Q19994809,
RE:Herminos 1,,Q19996250,
RE:Abianos,,Q19979801,
RE:Crispinus 10,,Q19994793,
RE:Abgabes,,Q19979793,
RE:Abi,,Q19979796,
RE:Abellinates Marsi,,Q19979777,
RE:Abensa,,Q19979787,
RE:Herminos 2,,Q19996251,
RE:Crococalanum,,Q19994803,
RE:Crotus,,Q20000784,
RE:Abdira,,Q19979766,
RE:Abgersaton,,Q19979795,
RE:Abelterio,,Q19979782,
RE:Croucasis,,Q19994807,
RE:Crouciatonnum,,Q19994808,
RE:Abelmea,,Q19979781,
RE:Abenlone,,Q19979784,
RE:Crobiggi,,Q19994802,
RE:Abela,,Q19979775,
RE:Licinius 31c,,Q19997002,
RE:Abelux,,Q19979783,
RE:Crispinus 8,,Q19994791,
RE:Helellum,,Q20003721,
RE:Abellius,,Q19979780,
RE:Abdera 2,,Q19979757,
RE:Abdicatio 1,,Q19979763,
RE:Abaris 5,,Q19979700,
RE:Abantiades,,Q19979679,
RE:Abarbaree 1,,Q19979689,
RE:Abaskantos 8,,Q19979730,
RE:Abartos,,Q19979705,
RE:Abantis 2,,Q19979683,
RE:Abarene,,Q19979692,
RE:Abbir 1,,Q19979743,
RE:Abas 5,,Q19979711,
RE:Abarinos,,Q19979694,
RE:Abaratha,,Q19979688,
RE:Abastanoi,,Q19979734,
RE:Abaroi,,Q19979703,
RE:Abara,,Q19979685,
RE:Abarnias,,Q19979702,
RE:Abathuba,,Q19979736,
RE:Abas 6,,Q19979713,
RE:Abaris 3,,Q19979697,
RE:Abasenoi,,Q19979721,
RE:Abbir 2,,Q19979745,
RE:Abbir 3,,Q19979746,
RE:Abantis 1,,Q19979682,
RE:Abaros,,Q19979704,
RE:Abba,,Q19979739,
RE:Abaskos,,Q19979733,
RE:Abaris 4,,Q19979698,
RE:Abarara,,Q19979687,
RE:Abantias,,Q19979680,
RE:Abarbina,,Q19979691,
RE:Abbaitis,,Q19979741,
RE:Abasa,,Q19979720,
RE:Vorwort (Band I),,,
RE:Abkürzungen,,,
RE:Abakaina,,Q19979662,
RE:Ἀβάλας λιμήν,,Q19979666,
RE:Abacus 2,,Q19979647,
RE:Constantianus 2,,Q19994734,
RE:Aba 4,,Q19979642,
RE:Aba 1,,Q19979638,
RE:Abala,,Q19979665,
RE:Abana,,Q19979676,
RE:Abacus 7,,Q19979652,
RE:Abai 2,,Q19979658,
RE:Abalites,,Q19979671,
RE:Aba 2,,Q19979640,
RE:Abalienatio,,Q19979670,
RE:Abanni,,Q19979677,
RE:Abactores,,Q19979645,
RE:Aba 3,,Q19979641,
RE:Constantianus 1,,Q19994733,
RE:Abacus 8,,Q19979653,
RE:Abacus 5,,Q19979650,
RE:Abaios,,Q19979660,
RE:Abakainon 1,,Q19979663,
RE:Aarassos,,Q19979636,
RE:Helena 3,,Q19996176,
RE:Abacus 1,,Q19979646,
RE:Abalcia,,Q19979668,
RE:Abali,,Q19979669,
RE:Abacus 4,,Q19979649,
RE:Amyntas 25,Amyntas (Koroplast),Q19986932,Q482100
RE:Arneai,Arneai,Q20965737,Q692995
RE:Busiris 2,Abu Sir Bana,Q19994333,Q781775
RE:Antistius 59,Antistia (Frau des Appius Claudius Pulcher),Q19989455,Q583523
RE:Botulus,Wurst,Q19994241,Q131419
RE:Hilarius 12,Hilarius von Arles,Q19996373,Q532018
RE:Angers,Angers,Q19828612,Q38380
RE:Lemonum,Poitiers,,Q6616
RE:Nerio,Nerio,Q19997120,Q1787622
RE:Diotima 1,Diotima,Q19995192,Q1227107
RE:Adeimantos 2,Adeimantos (Korinther),Q19980739,Q353577
RE:Γόμφοι,Gomphoi,Q19996095,Q1337313
RE:Cyprianus 1,Cyprian von Karthago,Q19994817,Q190240
RE:Aeropos 4,Aeropos I.,Q19981732,Q318476
RE:Ariarathes 2,Ariarathes II.,Q20158281,Q469746
RE:Caesarea 10,Caesarea Maritima,Q19994372,Q319242
RE:Ἀσπάραγος,Spargel,Q21685079,Q2853420
RE:Album,Album,Q19998315,Q1173065
RE:Animus,Animus auctoris,Q19988023,Q548403
RE:Aithusa 1,Linosa,Q19983129,Q497321
RE:Argantomagus,Argenton-sur-Creuse,Q19991678,Q275438
RE:Gethsemane,Getsemani,Q19996077,Q205333
